"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
15099435,"Thalassoma pavo","(Linnaeus, 1758)",,-17,32.75,"MNHN","IC","a-9146","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",868744767,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15102385,"Thalassoma pavo","(Linnaeus, 1758)",,7.2670001983642605,43.7000007629395,"MNHN","IC","0000-2512","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",871890495,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15107646,"Thalassoma pavo","(Linnaeus, 1758)",,5,40,"MNHN","IC","a-9151","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15314528,"Thalassoma pavo","(Linnaeus, 1758)",,27.5,32.5,"MNHN","IC","a-3884","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15618975,"Thalassoma pavo","(Linnaeus, 1758)","1913-05-10 12:00:00",-25.350000381469698,16.9500007629395,"MNHN","IC","1941-0054","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,25,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830271,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1913"
15621150,"Thalassoma pavo","(Linnaeus, 1758)",,-17,32.75,"MNHN","IC","a-9145","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",868744767,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15627596,"Thalassoma pavo","(Linnaeus, 1758)",,15.5500001907349,38.2169990539551,"MNHN","IC","a-9148","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",868744767,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15634123,"Thalassoma pavo","(Linnaeus, 1758)",,7.41699981689453,43.5670013427734,"MNHN","IC","1961-0868","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",839384639,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15634331,"Thalassoma pavo","(Linnaeus, 1758)",,5.61700010299683,-1.39999997615814,"MNHN","IC","1967-0867","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,8,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15635233,"Thalassoma pavo","(Linnaeus, 1758)",,15,35,"MNHN","IC","a-2769","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15640997,"Thalassoma pavo","(Linnaeus, 1758)",,13.416999816894501,38.132999420166,"MNHN","IC","a-9152","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",807927359,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15644736,"Thalassoma pavo","(Linnaeus, 1758)",,5,0,"MNHN","IC","1892-0016","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830199,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15646839,"Thalassoma pavo","(Linnaeus, 1758)",,27.5,32.5,"MNHN","IC","a-9150","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15649672,"Thalassoma pavo","(Linnaeus, 1758)",,-17,25,"MNHN","IC","a-9147","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15653147,"Thalassoma pavo","(Linnaeus, 1758)",,1.4670000076293899,38.867000579834,"MNHN","IC","0000-3076","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",808975935,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15654803,"Thalassoma pavo","(Linnaeus, 1758)",,7.2670001983642605,43.7000007629395,"MNHN","IC","1898-0799","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",871890495,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
15654804,"Thalassoma pavo","(Linnaeus, 1758)",,14.25,40.666999816894496,"MNHN","IC","a-9144","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,,,,"Actinopterygii",,,,,,,,,,,,,,,,,"Labridae",,,,,,"Thalassoma",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Perciformes",,,,,,"Chordata",805830207,,,,,2415,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,
718989573,"Thalassoma pavo","(Linnaeus, 1758)","1966-08-31 12:00:00",35.466666667,33.966666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25875","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"A2",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25875",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1966"
718989574,"Thalassoma pavo","(Linnaeus, 1758)","1971-09-01 00:00:00",35.5,33.916666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25877","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"H1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25877",,"present","Perciformes",,,,,,"Chordata",807923839,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1971"
718989575,"Thalassoma pavo","(Linnaeus, 1758)","1971-09-01 00:00:00",35.5,33.933333333,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25878","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"H2",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25878",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1971"
718989576,"Thalassoma pavo","(Linnaeus, 1758)","1970-09-01 00:00:00",35.483333333000004,33.983333333000004,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25880","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"C1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25880",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1970"
718989577,"Thalassoma pavo","(Linnaeus, 1758)","1970-09-01 00:00:00",35.483333333000004,33.983333333000004,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25881","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"C2",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25881",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1970"
718989578,"Thalassoma pavo","(Linnaeus, 1758)","1970-09-01 00:00:00",35.483333333000004,33.983333333000004,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25882","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,50,,,,,,,"Labridae",,"C3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"100","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25882",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1970"
718989579,"Thalassoma pavo","(Linnaeus, 1758)","1977-09-16 00:00:00",35.583333333,34.566666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25885","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,100,,,,,,,"Labridae",,"G3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"200","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25885",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1977"
718989580,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.5,34,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25886","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"K1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25886",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989581,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.583333333,34.566666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25888","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,100,,,,,,,"Labridae",,"K3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"200","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25888",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989582,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.5,34.1,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25889","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"J1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25889",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989583,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.433333333,34.1,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25891","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,100,,,,,,,"Labridae",,"J3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"200","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25891",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989584,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.5,34,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25892","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"T1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25892",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989585,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.5,34.1,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25893","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"T2",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25893",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989586,"Thalassoma pavo","(Linnaeus, 1758)","1982-03-17 12:00:00",35.583333333,34.1,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25894","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,100,,,,,,,"Labridae",,"T3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"200","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25894",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1982"
718989587,"Thalassoma pavo","(Linnaeus, 1758)","1978-03-17 12:00:00",35.5,34.2,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25898","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"By1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25898",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1978"
718989588,"Thalassoma pavo","(Linnaeus, 1758)","1978-03-17 12:00:00",35.433333333,34.2,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25900","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,100,,,,,,,"Labridae",,"By3",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"200","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25900",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1978"
718989589,"Thalassoma pavo","(Linnaeus, 1758)","1998-11-15 00:00:00",35.533333333,34.416666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25901","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"Si1",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25901",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1998"
718989590,"Thalassoma pavo","(Linnaeus, 1758)","1998-11-15 00:00:00",35.533333333,34.416666667,"Lebanon University","Zooplankton of Lebanon","Lebanon University_Zooplankton of Lebanon_25902","urn:lsid:marinespecies.org:taxname:126970","Thalassoma pavo",,,,,,,,"Occurrence",,,"Actinopterygii",,"Mediterranean Sea",,,,,,"IMIS:dasid:3474",,0,,,,,,,"Labridae",,"Si2",,,,"Thalassoma","EPSG:4326",,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,"0","0","2013-03-29 12:21:17",,,,,,"urn:catalog:Lebanon University:Zooplankton of Lebanon:Lebanon University_Zooplankton of Lebanon_25902",,"present","Perciformes",,,,,,"Chordata",805826687,,,,,2607,,,,,,"Thalassoma pavo",,,,,,,,"Labroidei","Vertebrata",,,,,,"Pisces",,,,,,,,,"Pisces",,,,518710,,,,126970,"1998"
